idx,ring_L,block_L,norm_dark
570,234.0,231.195707321167,2.804292678833008
571,234.0,225.8663444519043,8.133655548095703
572,230.0,226.9782428741455,3.021757125854492
573,230.0,209.85578155517578,20.14421844482422
574,228.0,222.7826042175293,5.217395782470703
575,227.0,222.95751571655273,4.042484283447266
576,219.0,238.6868381500244,-19.686838150024414
577,218.0,236.23694801330566,-18.236948013305664
578,219.0,232.6154270172119,-13.615427017211914
579,215.0,215.50117874145508,-0.5011787414550781
580,206.0,233.7899513244629,-27.78995132446289
581,212.0,226.6673526763916,-14.667352676391602
582,229.0,217.23288345336914,11.76711654663086
583,218.0,239.38715171813965,-21.38715171813965
584,226.0,228.6045684814453,-2.6045684814453125
585,231.0,218.3466911315918,12.653308868408203
586,227.0,223.028959274292,3.971040725708008
587,226.0,222.81692123413086,3.1830787658691406
588,201.0,230.1893539428711,-29.189353942871094
589,197.0,225.4481372833252,-28.448137283325195
590,210.0,235.22928619384766,-25.229286193847656
591,204.0,224.6366138458252,-20.636613845825195
592,201.0,233.1935634613037,-32.19356346130371
593,196.0,231.76257705688477,-35.762577056884766
594,212.0,229.59567642211914,-17.59567642211914
595,220.0,222.52880477905273,-2.5288047790527344
596,226.0,219.09682846069336,6.903171539306641
597,228.0,209.18864059448242,18.811359405517578
598,216.0,212.27415084838867,3.725849151611328
599,215.0,226.2736473083496,-11.27364730834961
